Product,Plant,ORDER_KEY,SOLD_TO_PARTY
product_1165270,plant_423,order_380672,customer_3338
product_1014261,plant_601,order_222944,customer_9853
product_1750193,plant_648,order_256918,customer_67584
product_290142,plant_316,order_201306,customer_19363
product_818665,plant_131,order_203069,customer_1384
product_765389,plant_601,order_477250,customer_231
product_1135410,,order_107391,customer_2352
product_1156233,plant_316,order_280041,customer_20632
product_437518,plant_295,order_65333,customer_14174
product_2012598,plant_419,order_476944,customer_166
product_2010378,plant_136,order_495944,customer_2095
product_1539534,plant_158,order_100835,customer_1300
product_267908,,order_238167,customer_976
product_282748,plant_35,order_532842,customer_8120
product_924081,plant_601,order_82360,customer_21211
product_1352779,plant_607,order_85251,customer_12603
product_1780561,plant_453,order_17184,customer_145
product_355584,plant_316,order_516763,customer_2526
product_1676487,plant_526,order_461475,customer_1507
product_489216,plant_146,order_174298,customer_456
product_1764674,,order_333345,customer_2190
product_1257711,plant_229,order_58424,customer_525
product_1090551,plant_488,order_249681,customer_4058
product_212405,plant_648,order_436552,customer_1065
product_853393,plant_488,order_115939,customer_8848
product_977424,plant_225,order_150288,customer_515
product_753990,plant_345,order_208567,customer_1591
product_1958468,plant_504,order_158199,customer_606
product_1054491,plant_72,order_454911,customer_3039
product_1980532,plant_601,order_290396,customer_17011
product_1138640,plant_22,order_528222,customer_37
product_1467757,plant_223,order_227723,customer_1899
product_179333,plant_136,order_323739,customer_1786
product_19933,plant_503,order_149339,customer_393
product_759617,plant_607,order_333441,customer_6585
product_1807438,plant_355,order_507348,customer_12375
product_1453758,plant_48,order_366727,customer_126986
product_1222611,plant_660,order_295569,customer_1828
product_293228,plant_660,order_492289,customer_817
product_857423,plant_316,order_74009,customer_7820
product_455350,plant_48,order_492704,customer_2548
product_1580941,plant_151,order_304677,customer_438
product_350711,plant_312,order_220054,customer_272
product_1129767,,order_497758,customer_147
product_301612,plant_440,order_86941,customer_164
product_98994,plant_345,order_178565,customer_60987
product_1100304,plant_488,order_39279,customer_673
product_1819079,plant_146,order_6920,customer_846
product_1306165,plant_70,order_322279,customer_8183
product_542527,plant_423,order_361479,customer_5453
product_2007572,plant_648,order_190880,customer_11853
product_714338,plant_273,order_122145,customer_613
product_465621,plant_504,order_434162,customer_955
product_398312,plant_306,order_371982,customer_185687
product_1514524,plant_229,order_290872,customer_1286
product_1733593,plant_316,order_252985,customer_634
product_701855,plant_245,order_206174,customer_809
product_1635147,,order_356054,customer_554
product_686329,plant_569,order_75230,customer_118
product_813715,plant_151,order_89826,customer_6275
product_1497638,,order_48947,customer_6235
product_122695,plant_168,order_367657,customer_2753
product_1170493,plant_316,order_326647,customer_374
product_998950,plant_601,order_507763,customer_578
product_997242,plant_267,order_278432,customer_1895
product_503509,plant_315,order_454671,customer_2458
product_74360,plant_151,order_331940,customer_1429
product_1563191,plant_373,order_286363,customer_2142
product_1892314,,order_103057,customer_1360
product_1755295,plant_146,order_194705,customer_3454
product_1274844,plant_245,order_269632,customer_970
product_469874,plant_488,order_186019,customer_26
product_1674198,plant_423,order_383521,customer_3414
product_562688,plant_607,order_396845,customer_2070
product_583997,plant_151,order_135210,customer_1429
product_1322458,plant_67,order_445563,customer_2005
product_678557,plant_316,order_99616,customer_4480
product_1607497,plant_440,order_492185,customer_143
product_399876,plant_48,order_226976,customer_28204
product_358685,plant_464,order_442410,customer_482
product_962919,,order_447991,customer_10
product_359849,plant_316,order_77132,customer_92
product_1632599,plant_316,order_89508,customer_46296
product_90002,plant_469,order_190719,customer_1380
product_1881941,plant_660,order_43283,customer_16483
product_1169470,plant_660,order_314604,customer_40416
product_1093043,plant_601,order_222691,customer_1565
product_439936,plant_601,order_391291,customer_13650
product_1287140,plant_3,order_278983,customer_43587
product_672562,plant_245,order_174933,customer_809
product_51235,plant_312,order_18806,customer_48685
product_30681,plant_316,order_75503,customer_56535
product_1458057,plant_648,order_406736,customer_2968
product_456380,plant_315,order_142891,customer_619
product_1693035,plant_432,order_107182,customer_980
product_1217119,,order_448215,customer_11891
product_425926,plant_575,order_166209,customer_1474
product_94377,plant_565,order_460421,customer_3336
product_1412780,plant_316,order_143430,customer_12263
product_388126,plant_316,order_542011,customer_863
product_229149,plant_660,order_347638,customer_13127
product_860085,plant_601,order_243382,customer_8820
product_1244630,plant_146,order_166016,customer_6053
product_1166719,plant_139,order_545767,customer_128
product_967804,plant_601,order_43643,customer_566
product_1961171,plant_151,order_387963,customer_150
product_1932425,plant_469,order_382890,customer_5922
product_1868236,,order_364688,customer_57441
product_878203,,order_62267,customer_71
product_1634063,plant_151,order_454700,customer_3181
product_1530851,plant_316,order_245401,customer_91
product_971321,plant_639,order_65340,customer_3841
product_1543481,plant_160,order_176810,customer_2209
product_1167373,plant_151,order_494897,customer_93
product_445535,plant_223,order_159003,customer_16481
product_1576981,plant_316,order_123578,customer_1148
product_1602222,plant_225,order_165991,customer_7005
product_1206663,plant_273,order_220793,customer_77933
product_1057395,plant_139,order_502148,customer_2012
product_181941,plant_203,order_354102,customer_1036
product_1009424,plant_316,order_235564,customer_769
product_87126,plant_601,order_97730,customer_508
product_530996,plant_190,order_490207,customer_683
product_1989267,plant_151,order_285099,customer_335
product_1882391,plant_146,order_167692,customer_8518
product_1883196,plant_164,order_550870,customer_20570
product_1633992,plant_356,order_70254,customer_3724
product_1201725,plant_146,order_445688,customer_8546
product_14343,plant_423,order_82644,customer_247
product_1019568,plant_151,order_444529,customer_244
product_1711944,plant_151,order_496227,customer_354
product_1836015,,order_254182,customer_2164
product_974779,,order_534618,customer_207714
product_242093,plant_632,order_347069,customer_3331
product_770013,plant_267,order_403102,customer_4700
product_1262889,plant_316,order_273452,customer_2258
product_724305,plant_632,order_450934,customer_1036
product_450209,,order_116594,customer_1880
product_1458679,plant_355,order_8885,customer_8451
product_1765371,plant_245,order_203317,customer_28706
product_1536710,plant_72,order_75832,customer_44577
product_632149,plant_57,order_511879,customer_1701
product_23013,plant_316,order_2780,customer_1287
product_36983,,order_110797,customer_1798
product_711240,plant_158,order_110581,customer_483
product_1717210,plant_267,order_194976,customer_452
product_1493380,plant_503,order_238871,customer_619
product_630404,plant_136,order_305022,customer_436
product_1195656,plant_601,order_307461,customer_3100
product_1404989,plant_383,order_48752,customer_7054
product_1541707,plant_19,order_377336,customer_8833
product_20519,plant_660,order_176108,customer_80836
product_151260,plant_316,order_386657,customer_7671
product_1427740,,order_482963,customer_3469
product_595833,plant_316,order_510271,customer_1182
product_1375861,plant_601,order_99194,customer_2161
product_1059548,plant_316,order_124774,customer_47752
product_1682542,plant_419,order_503722,customer_2065
product_1291162,plant_316,order_293693,customer_97465
product_314302,plant_316,order_181283,customer_4591
product_1879618,plant_316,order_31761,customer_4591
product_1833787,plant_488,order_347172,customer_673
product_1630147,,order_156605,customer_1723
product_319307,plant_57,order_339504,customer_5775
product_1201413,plant_440,order_325609,customer_697
product_625392,plant_201,order_97194,customer_1124
product_1320462,plant_316,order_211982,customer_13978
product_1420542,,order_423500,customer_15349
product_1773261,plant_203,order_57950,customer_2110
product_364691,plant_267,order_366496,customer_238
product_2011956,plant_660,order_547366,customer_256
product_248954,plant_316,order_95680,customer_1007
product_71766,plant_488,order_64794,customer_213929
product_1724595,plant_245,order_239069,customer_295
product_230144,plant_306,order_504829,customer_2185
product_318869,plant_146,order_52008,customer_3555
product_758418,plant_316,order_537680,customer_31704
product_1703485,plant_660,order_394765,customer_13127
product_1113000,plant_420,order_466823,customer_2271
product_1498783,plant_135,order_526205,customer_5235
product_1197024,plant_190,order_45462,customer_87
product_1734752,plant_356,order_474297,customer_7784
product_1558740,plant_201,order_92348,customer_1124
product_2017664,,order_281366,customer_147
product_1918413,plant_440,order_459394,customer_164
product_1796022,plant_209,order_425009,customer_1211
product_2004049,plant_72,order_506361,customer_48906
product_728962,plant_488,order_234773,customer_388
product_1627806,plant_316,order_201769,customer_7803
product_864140,plant_273,order_396164,customer_1151
product_873663,plant_72,order_353117,customer_22741
product_465503,plant_440,order_106762,customer_141735
product_1753888,plant_488,order_302089,customer_26
product_1059847,plant_312,order_372372,customer_2787
product_1352779,plant_607,order_148565,customer_12603
product_1125062,plant_601,order_268661,customer_121
product_476912,plant_506,order_178037,customer_64035
product_159111,plant_225,order_243308,customer_289
product_1985719,,order_54454,customer_45225
product_384195,plant_660,order_488064,customer_378
product_1551118,,order_251931,customer_6109
product_1394298,plant_453,order_355071,customer_145
product_1753016,,order_171748,customer_1434
product_1094980,plant_315,order_301945,customer_1677
product_966511,plant_601,order_79158,customer_14013
product_1248606,plant_316,order_314550,customer_1733
product_676093,plant_660,order_170167,customer_9739
product_491876,plant_35,order_485959,customer_7775
product_614442,plant_383,order_536399,customer_268
product_1238307,plant_440,order_523306,customer_2014
